no.,acc,apl,small_worldness
111,0.542,3.758,0.1442
112,0.541,3.754,0.1441
113,0.541,3.75,0.1443
114,0.54,3.746,0.1442
115,0.54,3.743,0.1443
116,0.539,3.73,0.1445
117,0.539,3.721,0.1449
118,0.539,3.708,0.1454
119,0.538,3.705,0.1452
120,0.538,3.705,0.1452
121,0.537,3.701,0.1451
122,0.536,3.699,0.1449
123,0.536,3.689,0.1453
124,0.535,3.682,0.1453
125,0.535,3.676,0.1455
126,0.534,3.673,0.1454
127,0.534,3.667,0.1456
128,0.533,3.662,0.1455
129,0.533,3.658,0.1457
130,0.533,3.656,0.1458
131,0.532,3.653,0.1456
132,0.532,3.642,0.1461
133,0.531,3.638,0.146
134,0.531,3.629,0.1463
135,0.53,3.625,0.1462
136,0.53,3.621,0.1464
137,0.529,3.615,0.1463
138,0.529,3.613,0.1464
139,0.528,3.609,0.1463
140,0.528,3.603,0.1465
141,0.528,3.598,0.1467
142,0.527,3.594,0.1466
143,0.527,3.592,0.1467
144,0.527,3.586,0.147
145,0.526,3.583,0.1468
146,0.526,3.58,0.1469
147,0.526,3.575,0.1471
148,0.525,3.575,0.1469
149,0.525,3.574,0.1469
150,0.525,3.57,0.1471
151,0.524,3.568,0.1469
152,0.524,3.564,0.147
153,0.523,3.56,0.1469
154,0.523,3.559,0.147
155,0.523,3.556,0.1471
156,0.522,3.552,0.147
157,0.522,3.552,0.147
158,0.522,3.547,0.1472
159,0.521,3.543,0.1471
160,0.52,3.542,0.1468
161,0.52,3.539,0.1469
162,0.519,3.534,0.1469
163,0.518,3.533,0.1466
164,0.518,3.528,0.1468
165,0.518,3.522,0.1471
166,0.517,3.519,0.1469
167,0.517,3.512,0.1472
168,0.517,3.509,0.1473
169,0.516,3.506,0.1472
170,0.516,3.504,0.1473
171,0.515,3.5,0.1471
172,0.515,3.499,0.1472
173,0.514,3.495,0.1471
174,0.514,3.492,0.1472
175,0.513,3.49,0.147
176,0.513,3.485,0.1472
177,0.512,3.484,0.147
178,0.512,3.475,0.1473
179,0.512,3.471,0.1475
180,0.511,3.467,0.1474
181,0.511,3.463,0.1476
182,0.51,3.46,0.1474
183,0.51,3.455,0.1476
184,0.509,3.452,0.1475
185,0.509,3.449,0.1476
186,0.508,3.446,0.1474
187,0.508,3.441,0.1476
188,0.508,3.44,0.1477
189,0.507,3.437,0.1475
190,0.507,3.437,0.1475
191,0.507,3.434,0.1476
192,0.506,3.431,0.1475
193,0.506,3.428,0.1476
194,0.505,3.426,0.1474
195,0.505,3.421,0.1476
196,0.505,3.42,0.1477
197,0.504,3.417,0.1475
198,0.504,3.415,0.1476
199,0.504,3.41,0.1478
200,0.503,3.408,0.1476
201,0.503,3.402,0.1479
202,0.503,3.398,0.148
