no.,acc,apl,small_worldness
177,0.507,3.463,0.1464
178,0.507,3.46,0.1465
179,0.506,3.457,0.1464
180,0.506,3.455,0.1465
181,0.505,3.452,0.1463
182,0.505,3.449,0.1464
183,0.504,3.447,0.1462
184,0.504,3.444,0.1463
185,0.503,3.441,0.1462
186,0.503,3.438,0.1463
187,0.502,3.437,0.1461
188,0.502,3.432,0.1463
189,0.501,3.43,0.1461
190,0.501,3.427,0.1462
191,0.5,3.424,0.146
192,0.5,3.423,0.1461
193,0.5,3.42,0.1462
194,0.499,3.417,0.146
195,0.499,3.416,0.1461
196,0.498,3.414,0.1459
197,0.498,3.413,0.1459
198,0.498,3.408,0.1461
199,0.497,3.405,0.146
200,0.497,3.402,0.1461
