no.,acc,apl,small_worldness
180,0.505,3.483,0.145
181,0.505,3.48,0.1451
182,0.504,3.475,0.145
183,0.504,3.473,0.1451
184,0.504,3.47,0.1452
185,0.503,3.463,0.1452
186,0.503,3.459,0.1454
187,0.502,3.455,0.1453
188,0.502,3.454,0.1453
189,0.501,3.449,0.1453
190,0.501,3.447,0.1453
191,0.501,3.444,0.1455
192,0.5,3.442,0.1453
193,0.5,3.438,0.1454
194,0.498,3.435,0.145
195,0.497,3.431,0.1449
196,0.497,3.429,0.1449
197,0.496,3.426,0.1448
198,0.496,3.421,0.145
199,0.495,3.418,0.1448
200,0.495,3.415,0.1449
