no.,acc,apl,small_worldness
89,0.552,3.915,0.141
90,0.552,3.913,0.1411
91,0.551,3.908,0.141
92,0.551,3.9,0.1413
93,0.55,3.892,0.1413
94,0.55,3.891,0.1414
95,0.55,3.887,0.1415
96,0.549,3.876,0.1416
97,0.549,3.873,0.1418
98,0.548,3.867,0.1417
99,0.548,3.855,0.1422
100,0.548,3.852,0.1423
101,0.547,3.847,0.1422
102,0.547,3.841,0.1424
103,0.546,3.838,0.1423
104,0.546,3.829,0.1426
105,0.546,3.825,0.1427
106,0.545,3.817,0.1428
107,0.545,3.815,0.1429
108,0.545,3.803,0.1433
109,0.544,3.797,0.1433
110,0.543,3.783,0.1435
111,0.542,3.777,0.1435
112,0.541,3.773,0.1434
113,0.541,3.76,0.1439
114,0.54,3.751,0.144
115,0.54,3.742,0.1443
116,0.539,3.735,0.1443
117,0.539,3.73,0.1445
118,0.538,3.723,0.1445
119,0.538,3.715,0.1448
120,0.538,3.709,0.1451
121,0.537,3.703,0.145
122,0.537,3.697,0.1453
123,0.537,3.692,0.1454
124,0.536,3.685,0.1455
125,0.536,3.68,0.1457
126,0.535,3.679,0.1454
127,0.535,3.673,0.1457
128,0.535,3.673,0.1457
129,0.534,3.668,0.1456
130,0.534,3.661,0.1459
131,0.533,3.652,0.1459
132,0.533,3.647,0.1461
133,0.532,3.642,0.1461
134,0.532,3.637,0.1463
135,0.531,3.635,0.1461
136,0.531,3.632,0.1462
137,0.53,3.629,0.146
138,0.53,3.627,0.1461
139,0.529,3.622,0.1461
140,0.529,3.621,0.1461
141,0.529,3.618,0.1462
142,0.528,3.614,0.1461
143,0.527,3.611,0.1459
144,0.527,3.605,0.1462
145,0.526,3.6,0.1461
146,0.526,3.597,0.1462
147,0.526,3.592,0.1464
148,0.525,3.586,0.1464
149,0.525,3.584,0.1465
150,0.525,3.577,0.1468
151,0.524,3.576,0.1465
152,0.524,3.573,0.1467
153,0.524,3.567,0.1469
154,0.523,3.567,0.1466
155,0.523,3.559,0.147
156,0.522,3.555,0.1468
157,0.522,3.553,0.1469
158,0.521,3.549,0.1468
159,0.52,3.545,0.1467
160,0.52,3.54,0.1469
161,0.519,3.537,0.1467
162,0.519,3.535,0.1468
163,0.519,3.533,0.1469
164,0.518,3.53,0.1467
165,0.518,3.525,0.147
166,0.517,3.521,0.1468
167,0.517,3.516,0.147
168,0.516,3.513,0.1469
169,0.516,3.509,0.1471
170,0.515,3.506,0.1469
171,0.515,3.498,0.1472
172,0.515,3.497,0.1473
173,0.514,3.496,0.147
174,0.514,3.491,0.1472
175,0.514,3.487,0.1474
176,0.513,3.484,0.1472
177,0.513,3.483,0.1473
178,0.512,3.477,0.1473
179,0.512,3.472,0.1475
180,0.511,3.467,0.1474
181,0.511,3.466,0.1474
182,0.51,3.463,0.1473
183,0.51,3.455,0.1476
184,0.51,3.451,0.1478
185,0.509,3.447,0.1477
186,0.509,3.445,0.1478
187,0.508,3.443,0.1475
188,0.508,3.44,0.1477
189,0.507,3.436,0.1476
190,0.507,3.435,0.1476
191,0.507,3.434,0.1476
192,0.506,3.431,0.1475
193,0.506,3.429,0.1476
194,0.505,3.428,0.1473
195,0.505,3.424,0.1475
196,0.504,3.422,0.1473
197,0.504,3.417,0.1475
198,0.503,3.415,0.1473
199,0.503,3.41,0.1475
200,0.503,3.408,0.1476
