no.,acc,apl,small_worldness
165,0.514,3.516,0.1462
166,0.514,3.514,0.1463
167,0.513,3.506,0.1463
168,0.513,3.504,0.1464
169,0.513,3.501,0.1465
170,0.513,3.5,0.1466
171,0.512,3.497,0.1464
172,0.511,3.495,0.1462
173,0.511,3.491,0.1464
174,0.511,3.489,0.1465
175,0.51,3.486,0.1463
176,0.509,3.482,0.1462
177,0.509,3.48,0.1463
178,0.509,3.477,0.1464
179,0.508,3.474,0.1462
180,0.508,3.471,0.1464
181,0.507,3.465,0.1463
182,0.507,3.462,0.1464
183,0.506,3.458,0.1463
184,0.506,3.455,0.1465
185,0.506,3.451,0.1466
186,0.505,3.449,0.1464
187,0.505,3.447,0.1465
188,0.505,3.445,0.1466
189,0.504,3.443,0.1464
190,0.504,3.441,0.1465
191,0.503,3.438,0.1463
192,0.502,3.434,0.1462
193,0.502,3.433,0.1462
194,0.501,3.431,0.146
195,0.501,3.428,0.1461
196,0.5,3.424,0.146
197,0.5,3.423,0.1461
198,0.499,3.42,0.1459
199,0.499,3.417,0.146
200,0.499,3.416,0.1461
