no.,acc,apl,small_worldness
165,0.52,3.482,0.1493
166,0.519,3.479,0.1492
167,0.519,3.477,0.1493
168,0.518,3.474,0.1491
169,0.518,3.471,0.1492
170,0.518,3.468,0.1494
171,0.517,3.466,0.1492
172,0.517,3.463,0.1493
173,0.517,3.462,0.1493
174,0.517,3.459,0.1495
175,0.516,3.455,0.1493
176,0.516,3.453,0.1494
177,0.515,3.45,0.1493
178,0.515,3.447,0.1494
179,0.515,3.444,0.1495
180,0.514,3.438,0.1495
181,0.514,3.435,0.1496
182,0.514,3.431,0.1498
183,0.513,3.428,0.1496
184,0.513,3.424,0.1498
185,0.513,3.423,0.1499
186,0.512,3.423,0.1496
187,0.512,3.421,0.1497
188,0.511,3.418,0.1495
189,0.511,3.418,0.1495
190,0.511,3.412,0.1498
191,0.511,3.408,0.1499
192,0.511,3.406,0.15
193,0.51,3.405,0.1498
194,0.51,3.401,0.15
195,0.509,3.399,0.1497
196,0.509,3.394,0.15
197,0.509,3.39,0.1501
198,0.508,3.385,0.1501
199,0.508,3.384,0.1501
200,0.508,3.381,0.1503
201,0.507,3.379,0.15
