no.,acc,apl,small_worldness
70,0.559,4.271,0.1309
71,0.559,4.263,0.1311
72,0.558,4.26,0.131
73,0.558,4.247,0.1314
74,0.557,4.241,0.1313
75,0.557,4.215,0.1321
76,0.557,4.202,0.1326
77,0.556,4.195,0.1325
78,0.556,4.188,0.1328
79,0.555,4.18,0.1328
80,0.555,4.166,0.1332
81,0.554,4.161,0.1331
82,0.554,4.156,0.1333
83,0.553,4.153,0.1332
84,0.553,4.151,0.1332
85,0.552,4.143,0.1332
86,0.552,4.124,0.1339
87,0.552,4.116,0.1341
88,0.551,4.113,0.134
89,0.551,4.111,0.134
90,0.55,4.096,0.1343
91,0.55,4.082,0.1347
92,0.55,4.078,0.1349
93,0.549,4.069,0.1349
94,0.549,4.065,0.1351
95,0.548,4.056,0.1351
96,0.548,4.054,0.1352
97,0.548,4.048,0.1354
98,0.547,4.038,0.1355
99,0.546,4.036,0.1353
100,0.546,4.012,0.1361
101,0.546,4.007,0.1363
102,0.545,4.002,0.1362
103,0.545,3.999,0.1363
104,0.544,3.996,0.1361
105,0.544,3.992,0.1363
106,0.544,3.984,0.1365
107,0.543,3.975,0.1366
108,0.543,3.97,0.1368
109,0.543,3.967,0.1369
110,0.542,3.964,0.1367
111,0.542,3.957,0.137
112,0.542,3.953,0.1371
113,0.541,3.943,0.1372
114,0.541,3.939,0.1373
115,0.54,3.929,0.1374
116,0.54,3.927,0.1375
117,0.539,3.924,0.1374
118,0.539,3.92,0.1375
119,0.538,3.916,0.1374
120,0.538,3.913,0.1375
121,0.537,3.908,0.1374
122,0.537,3.904,0.1376
123,0.537,3.903,0.1376
124,0.536,3.897,0.1375
125,0.536,3.889,0.1378
126,0.535,3.885,0.1377
127,0.535,3.881,0.1379
128,0.535,3.873,0.1381
129,0.534,3.87,0.138
130,0.534,3.868,0.1381
131,0.534,3.865,0.1382
132,0.533,3.856,0.1382
133,0.533,3.852,0.1384
134,0.533,3.849,0.1385
135,0.532,3.841,0.1385
136,0.532,3.839,0.1386
137,0.532,3.836,0.1387
138,0.531,3.83,0.1386
139,0.531,3.826,0.1388
140,0.53,3.825,0.1386
141,0.53,3.823,0.1386
142,0.529,3.814,0.1387
143,0.529,3.811,0.1388
144,0.528,3.808,0.1387
145,0.528,3.806,0.1387
146,0.527,3.802,0.1386
147,0.526,3.793,0.1387
148,0.526,3.79,0.1388
149,0.526,3.779,0.1392
150,0.525,3.777,0.139
151,0.525,3.772,0.1392
152,0.524,3.771,0.139
153,0.524,3.768,0.1391
154,0.523,3.764,0.1389
155,0.522,3.763,0.1387
156,0.522,3.76,0.1388
157,0.522,3.753,0.1391
158,0.521,3.75,0.1389
159,0.521,3.745,0.1391
160,0.52,3.743,0.1389
161,0.52,3.742,0.139
162,0.52,3.738,0.1391
163,0.519,3.731,0.1391
164,0.518,3.728,0.1389
165,0.518,3.726,0.139
166,0.517,3.722,0.1389
167,0.517,3.719,0.139
168,0.516,3.717,0.1388
169,0.516,3.706,0.1392
170,0.516,3.702,0.1394
171,0.515,3.7,0.1392
172,0.515,3.696,0.1393
173,0.514,3.694,0.1391
174,0.514,3.692,0.1392
175,0.513,3.691,0.139
176,0.513,3.689,0.1391
177,0.513,3.683,0.1393
178,0.512,3.676,0.1393
179,0.512,3.672,0.1394
180,0.511,3.67,0.1392
181,0.511,3.668,0.1393
182,0.51,3.664,0.1392
183,0.51,3.658,0.1394
184,0.509,3.656,0.1392
185,0.509,3.638,0.1399
186,0.509,3.636,0.14
187,0.508,3.632,0.1399
188,0.508,3.63,0.1399
189,0.507,3.629,0.1397
190,0.507,3.626,0.1398
191,0.506,3.624,0.1396
192,0.506,3.621,0.1397
193,0.505,3.618,0.1396
194,0.505,3.618,0.1396
195,0.505,3.614,0.1397
196,0.504,3.613,0.1395
197,0.504,3.61,0.1396
198,0.503,3.609,0.1394
199,0.503,3.605,0.1395
200,0.503,3.601,0.1397
