no.,acc,apl,small_worldness
132,0.532,3.889,0.1368
133,0.532,3.881,0.1371
134,0.532,3.875,0.1373
135,0.531,3.869,0.1372
136,0.531,3.866,0.1374
137,0.53,3.864,0.1372
138,0.529,3.856,0.1372
139,0.529,3.847,0.1375
140,0.529,3.844,0.1376
141,0.528,3.841,0.1375
142,0.528,3.838,0.1376
143,0.527,3.83,0.1376
144,0.527,3.824,0.1378
145,0.526,3.821,0.1377
146,0.526,3.819,0.1377
147,0.525,3.813,0.1377
148,0.525,3.81,0.1378
149,0.525,3.809,0.1378
150,0.524,3.805,0.1377
151,0.524,3.804,0.1377
152,0.523,3.803,0.1375
153,0.523,3.799,0.1377
154,0.523,3.796,0.1378
155,0.522,3.791,0.1377
156,0.522,3.787,0.1378
157,0.522,3.784,0.1379
158,0.521,3.783,0.1377
159,0.521,3.777,0.1379
160,0.52,3.771,0.1379
161,0.52,3.765,0.1381
162,0.52,3.762,0.1382
163,0.519,3.756,0.1382
164,0.519,3.755,0.1382
165,0.518,3.752,0.1381
166,0.518,3.751,0.1381
167,0.517,3.75,0.1379
168,0.517,3.746,0.138
169,0.517,3.745,0.1381
170,0.516,3.741,0.1379
171,0.516,3.739,0.138
172,0.515,3.734,0.1379
173,0.515,3.731,0.138
174,0.514,3.729,0.1378
175,0.514,3.726,0.1379
176,0.514,3.718,0.1382
177,0.513,3.713,0.1382
178,0.513,3.711,0.1382
179,0.513,3.708,0.1383
180,0.512,3.707,0.1381
181,0.512,3.704,0.1382
182,0.511,3.7,0.1381
183,0.511,3.697,0.1382
184,0.511,3.693,0.1384
185,0.51,3.688,0.1383
186,0.51,3.687,0.1383
187,0.509,3.684,0.1382
188,0.509,3.682,0.1382
189,0.509,3.682,0.1382
190,0.508,3.678,0.1381
191,0.508,3.676,0.1382
192,0.507,3.668,0.1382
193,0.507,3.667,0.1383
194,0.507,3.661,0.1385
195,0.506,3.659,0.1383
196,0.506,3.657,0.1384
197,0.506,3.651,0.1386
198,0.505,3.65,0.1384
199,0.505,3.648,0.1384
200,0.505,3.646,0.1385
201,0.505,3.644,0.1386
