no.,acc,apl,small_worldness
111,0.574,3.395,0.1691
112,0.574,3.39,0.1693
113,0.574,3.386,0.1695
114,0.574,3.386,0.1695
115,0.574,3.386,0.1695
116,0.574,3.386,0.1695
117,0.574,3.382,0.1697
118,0.574,3.382,0.1697
119,0.574,3.377,0.17
120,0.574,3.373,0.1702
121,0.574,3.365,0.1706
122,0.574,3.361,0.1708
123,0.574,3.357,0.171
124,0.574,3.352,0.1712
125,0.574,3.352,0.1712
126,0.574,3.352,0.1712
127,0.574,3.348,0.1714
128,0.574,3.348,0.1714
129,0.573,3.329,0.1721
130,0.574,3.325,0.1726
131,0.574,3.32,0.1729
132,0.574,3.32,0.1729
133,0.574,3.316,0.1731
134,0.574,3.312,0.1733
135,0.574,3.304,0.1737
136,0.574,3.295,0.1742
137,0.574,3.295,0.1742
138,0.574,3.291,0.1744
139,0.574,3.291,0.1744
140,0.574,3.286,0.1747
141,0.574,3.282,0.1749
142,0.574,3.278,0.1751
143,0.574,3.256,0.1763
144,0.574,3.256,0.1763
145,0.574,3.251,0.1766
146,0.574,3.239,0.1772
147,0.574,3.239,0.1772
148,0.574,3.239,0.1772
149,0.573,3.234,0.1772
150,0.574,3.221,0.1782
151,0.574,3.221,0.1782
152,0.573,3.213,0.1783
153,0.573,3.209,0.1786
154,0.573,3.204,0.1788
155,0.573,3.2,0.1791
156,0.573,3.195,0.1793
157,0.573,3.195,0.1793
158,0.573,3.176,0.1804
159,0.573,3.176,0.1804
160,0.573,3.172,0.1806
161,0.573,3.172,0.1806
162,0.573,3.168,0.1809
163,0.573,3.163,0.1812
164,0.574,3.159,0.1817
165,0.574,3.159,0.1817
166,0.574,3.154,0.182
167,0.574,3.154,0.182
168,0.574,3.15,0.1822
169,0.574,3.146,0.1825
170,0.573,3.137,0.1827
171,0.574,3.133,0.1832
172,0.574,3.128,0.1835
173,0.574,3.128,0.1835
174,0.574,3.124,0.1837
175,0.574,3.12,0.184
176,0.574,3.115,0.1843
177,0.574,3.115,0.1843
178,0.574,3.115,0.1843
179,0.574,3.111,0.1845
180,0.574,3.106,0.1848
181,0.574,3.102,0.185
182,0.574,3.098,0.1853
183,0.574,3.098,0.1853
184,0.574,3.094,0.1855
185,0.574,3.085,0.1861
186,0.574,3.081,0.1863
187,0.574,3.077,0.1865
188,0.574,3.072,0.1868
189,0.574,3.068,0.1871
190,0.574,3.064,0.1873
191,0.574,3.059,0.1876
192,0.574,3.055,0.1879
193,0.574,3.055,0.1879
194,0.574,3.055,0.1879
195,0.575,3.051,0.1885
196,0.575,3.046,0.1888
197,0.575,3.042,0.189
198,0.575,3.038,0.1893
199,0.575,3.038,0.1893
200,0.575,3.033,0.1896
201,0.575,3.033,0.1896
202,0.575,3.029,0.1898
203,0.575,3.029,0.1898
204,0.575,3.029,0.1898
205,0.575,3.025,0.1901
206,0.576,3.02,0.1907
207,0.576,3.016,0.191
208,0.576,3.012,0.1912
209,0.576,3.012,0.1912
210,0.576,3.007,0.1916
211,0.576,3.003,0.1918
212,0.576,2.999,0.1921
213,0.577,2.994,0.1927
214,0.577,2.994,0.1927
215,0.577,2.994,0.1927
216,0.576,2.99,0.1926
217,0.576,2.985,0.193
218,0.576,2.985,0.193
219,0.576,2.981,0.1932
220,0.576,2.981,0.1932
221,0.576,2.977,0.1935
222,0.576,2.972,0.1938
223,0.576,2.968,0.1941
224,0.576,2.968,0.1941
225,0.576,2.968,0.1941
226,0.576,2.968,0.1941
227,0.576,2.968,0.1941
228,0.576,2.959,0.1947
229,0.576,2.959,0.1947
230,0.577,2.955,0.1953
231,0.577,2.955,0.1953
232,0.577,2.955,0.1953
233,0.577,2.955,0.1953
234,0.577,2.95,0.1956
235,0.576,2.945,0.1956
236,0.576,2.941,0.1959
237,0.576,2.941,0.1959
238,0.576,2.941,0.1959
239,0.577,2.937,0.1965
240,0.577,2.932,0.1968
241,0.577,2.932,0.1968
242,0.577,2.928,0.1971
243,0.577,2.928,0.1971
244,0.577,2.924,0.1973
245,0.577,2.924,0.1973
246,0.577,2.924,0.1973
247,0.577,2.92,0.1976
248,0.577,2.915,0.1979
249,0.577,2.915,0.1979
250,0.577,2.911,0.1982
251,0.577,2.911,0.1982
252,0.577,2.907,0.1985
253,0.577,2.903,0.1988
254,0.577,2.898,0.1991
255,0.577,2.898,0.1991
256,0.577,2.898,0.1991
257,0.577,2.898,0.1991
258,0.577,2.898,0.1991
259,0.577,2.898,0.1991
260,0.578,2.894,0.1997
261,0.578,2.894,0.1997
262,0.578,2.894,0.1997
263,0.578,2.89,0.2
264,0.578,2.89,0.2
265,0.578,2.89,0.2
266,0.578,2.89,0.2
267,0.578,2.89,0.2
268,0.578,2.89,0.2
269,0.578,2.89,0.2
270,0.578,2.885,0.2003
271,0.578,2.885,0.2003
272,0.578,2.881,0.2006
273,0.579,2.877,0.2013
274,0.579,2.872,0.2016
275,0.579,2.872,0.2016
276,0.579,2.872,0.2016
277,0.579,2.872,0.2016
278,0.579,2.872,0.2016
279,0.579,2.872,0.2016
280,0.579,2.872,0.2016
281,0.579,2.872,0.2016
282,0.579,2.868,0.2019
283,0.579,2.868,0.2019
284,0.579,2.868,0.2019
285,0.579,2.868,0.2019
286,0.579,2.868,0.2019
287,0.579,2.868,0.2019
288,0.579,2.868,0.2019
289,0.579,2.863,0.2022
290,0.579,2.863,0.2022
291,0.579,2.863,0.2022
292,0.579,2.859,0.2025
293,0.58,2.855,0.2032
294,0.58,2.855,0.2032
295,0.58,2.85,0.2035
