no.,acc,apl,small_worldness
85,0.55,4.078,0.1349
86,0.55,4.072,0.1351
87,0.55,4.058,0.1355
88,0.549,4.055,0.1354
89,0.549,4.051,0.1355
90,0.548,4.039,0.1357
91,0.548,4.033,0.1359
92,0.548,4.014,0.1365
93,0.547,4.006,0.1365
94,0.546,4.005,0.1363
95,0.546,3.996,0.1366
96,0.546,3.992,0.1368
97,0.545,3.988,0.1367
98,0.545,3.985,0.1368
99,0.544,3.974,0.1369
100,0.543,3.971,0.1367
101,0.543,3.97,0.1368
102,0.542,3.967,0.1366
103,0.542,3.961,0.1368
104,0.541,3.959,0.1367
105,0.541,3.957,0.1367
106,0.54,3.951,0.1367
107,0.54,3.945,0.1369
108,0.54,3.94,0.1371
109,0.54,3.94,0.1371
110,0.539,3.936,0.1369
111,0.539,3.932,0.1371
112,0.538,3.929,0.1369
113,0.538,3.926,0.137
114,0.538,3.92,0.1372
115,0.537,3.915,0.1372
116,0.537,3.909,0.1374
117,0.536,3.907,0.1372
118,0.536,3.907,0.1372
119,0.536,3.899,0.1375
120,0.535,3.89,0.1375
121,0.535,3.887,0.1376
122,0.534,3.883,0.1375
123,0.534,3.877,0.1377
124,0.534,3.874,0.1378
125,0.533,3.863,0.138
126,0.533,3.861,0.138
127,0.532,3.854,0.138
128,0.531,3.853,0.1378
129,0.531,3.851,0.1379
130,0.53,3.85,0.1377
131,0.53,3.842,0.1379
132,0.529,3.839,0.1378
133,0.529,3.832,0.138
134,0.529,3.826,0.1383
135,0.528,3.823,0.1381
136,0.527,3.819,0.138
137,0.527,3.813,0.1382
138,0.527,3.804,0.1385
139,0.527,3.8,0.1387
140,0.526,3.796,0.1386
141,0.526,3.792,0.1387
142,0.526,3.781,0.1391
143,0.525,3.776,0.139
144,0.525,3.769,0.1393
145,0.525,3.767,0.1394
146,0.524,3.761,0.1393
147,0.524,3.757,0.1395
148,0.523,3.753,0.1394
149,0.523,3.747,0.1396
150,0.522,3.745,0.1394
151,0.522,3.739,0.1396
152,0.521,3.733,0.1396
153,0.521,3.729,0.1397
154,0.521,3.724,0.1399
155,0.52,3.716,0.1399
156,0.52,3.714,0.14
157,0.519,3.71,0.1399
158,0.519,3.705,0.1401
159,0.518,3.7,0.14
160,0.518,3.695,0.1402
161,0.518,3.692,0.1403
162,0.517,3.685,0.1403
163,0.517,3.684,0.1403
164,0.516,3.679,0.1403
165,0.516,3.678,0.1403
166,0.516,3.675,0.1404
167,0.515,3.672,0.1403
168,0.515,3.669,0.1404
169,0.514,3.665,0.1402
170,0.514,3.665,0.1402
171,0.513,3.656,0.1403
172,0.512,3.655,0.1401
173,0.512,3.653,0.1402
174,0.512,3.647,0.1404
175,0.511,3.645,0.1402
176,0.511,3.643,0.1403
177,0.51,3.639,0.1401
178,0.51,3.637,0.1402
179,0.51,3.634,0.1403
180,0.509,3.632,0.1401
181,0.509,3.629,0.1403
182,0.508,3.625,0.1401
183,0.508,3.618,0.1404
184,0.507,3.614,0.1403
185,0.507,3.612,0.1404
186,0.506,3.609,0.1402
187,0.506,3.606,0.1403
188,0.506,3.605,0.1404
189,0.505,3.597,0.1404
190,0.505,3.595,0.1405
191,0.505,3.592,0.1406
192,0.504,3.59,0.1404
193,0.504,3.588,0.1405
194,0.504,3.584,0.1406
195,0.503,3.582,0.1404
196,0.503,3.58,0.1405
197,0.503,3.579,0.1405
198,0.502,3.577,0.1403
199,0.502,3.574,0.1405
200,0.502,3.572,0.1405
201,0.501,3.572,0.1403
