no.,acc,apl,small_worldness
175,0.514,3.514,0.1463
176,0.513,3.511,0.1461
177,0.513,3.505,0.1464
178,0.512,3.501,0.1462
179,0.512,3.497,0.1464
180,0.512,3.491,0.1467
181,0.511,3.486,0.1466
182,0.511,3.482,0.1468
183,0.51,3.477,0.1467
184,0.51,3.475,0.1468
185,0.51,3.471,0.1469
186,0.509,3.47,0.1467
187,0.509,3.467,0.1468
188,0.508,3.461,0.1468
189,0.508,3.46,0.1468
190,0.508,3.458,0.1469
191,0.507,3.457,0.1467
192,0.506,3.454,0.1465
193,0.506,3.452,0.1466
194,0.505,3.449,0.1464
195,0.505,3.445,0.1466
196,0.505,3.442,0.1467
197,0.505,3.44,0.1468
198,0.504,3.439,0.1466
199,0.503,3.433,0.1465
200,0.503,3.43,0.1466
