no.,acc,apl,small_worldness
111,0.539,3.741,0.1441
112,0.539,3.734,0.1443
113,0.538,3.729,0.1443
114,0.538,3.724,0.1445
115,0.537,3.718,0.1444
116,0.537,3.715,0.1445
117,0.536,3.709,0.1445
118,0.536,3.703,0.1447
119,0.535,3.698,0.1447
120,0.535,3.693,0.1449
121,0.534,3.688,0.1448
122,0.534,3.681,0.1451
123,0.534,3.674,0.1453
124,0.533,3.665,0.1454
125,0.533,3.662,0.1455
126,0.532,3.66,0.1454
127,0.532,3.657,0.1455
128,0.532,3.652,0.1457
129,0.532,3.651,0.1457
130,0.531,3.647,0.1456
131,0.531,3.639,0.1459
132,0.53,3.633,0.1459
133,0.53,3.629,0.146
134,0.53,3.626,0.1462
135,0.529,3.619,0.1462
136,0.529,3.618,0.1462
137,0.528,3.613,0.1461
138,0.528,3.607,0.1464
139,0.527,3.602,0.1463
140,0.527,3.598,0.1465
141,0.526,3.591,0.1465
142,0.526,3.586,0.1467
143,0.525,3.582,0.1466
144,0.525,3.58,0.1466
145,0.524,3.573,0.1467
146,0.524,3.572,0.1467
147,0.523,3.57,0.1465
148,0.523,3.567,0.1466
149,0.522,3.562,0.1465
150,0.522,3.558,0.1467
151,0.521,3.554,0.1466
152,0.521,3.548,0.1468
153,0.52,3.544,0.1467
154,0.52,3.542,0.1468
155,0.519,3.539,0.1467
156,0.519,3.537,0.1467
157,0.518,3.533,0.1466
158,0.518,3.529,0.1468
159,0.517,3.527,0.1466
160,0.517,3.525,0.1467
161,0.517,3.522,0.1468
162,0.516,3.52,0.1466
163,0.516,3.519,0.1466
164,0.515,3.515,0.1465
165,0.515,3.512,0.1466
166,0.515,3.509,0.1468
167,0.514,3.506,0.1466
168,0.514,3.501,0.1468
169,0.513,3.499,0.1466
170,0.513,3.496,0.1467
171,0.513,3.491,0.1469
172,0.512,3.489,0.1467
173,0.512,3.487,0.1468
174,0.512,3.484,0.147
175,0.511,3.481,0.1468
176,0.511,3.477,0.147
177,0.511,3.471,0.1472
178,0.51,3.468,0.1471
179,0.509,3.463,0.147
180,0.509,3.46,0.1471
181,0.508,3.457,0.1469
182,0.508,3.452,0.1472
183,0.508,3.45,0.1472
184,0.507,3.446,0.1471
185,0.507,3.445,0.1472
186,0.507,3.445,0.1472
187,0.506,3.443,0.147
188,0.506,3.44,0.1471
189,0.505,3.438,0.1469
190,0.505,3.434,0.1471
191,0.505,3.432,0.1471
192,0.504,3.429,0.147
193,0.504,3.426,0.1471
194,0.504,3.423,0.1472
195,0.503,3.421,0.147
196,0.503,3.417,0.1472
197,0.503,3.411,0.1475
198,0.502,3.409,0.1473
199,0.502,3.405,0.1474
200,0.502,3.403,0.1475
201,0.501,3.4,0.1474
