no.,acc,apl,small_worldness
163,0.513,3.542,0.1448
164,0.513,3.541,0.1449
165,0.513,3.54,0.1449
166,0.513,3.54,0.1449
167,0.513,3.535,0.1451
168,0.512,3.529,0.1451
169,0.512,3.525,0.1452
170,0.511,3.521,0.1451
171,0.511,3.521,0.1451
172,0.511,3.517,0.1453
173,0.511,3.514,0.1454
174,0.51,3.512,0.1452
175,0.51,3.51,0.1453
176,0.51,3.509,0.1453
177,0.509,3.507,0.1451
178,0.509,3.506,0.1452
179,0.508,3.503,0.145
180,0.508,3.499,0.1452
181,0.508,3.495,0.1454
182,0.507,3.49,0.1453
183,0.507,3.487,0.1454
184,0.506,3.485,0.1452
185,0.506,3.483,0.1453
186,0.506,3.481,0.1454
187,0.505,3.479,0.1452
188,0.505,3.475,0.1453
189,0.504,3.468,0.1453
190,0.504,3.464,0.1455
191,0.503,3.462,0.1453
192,0.503,3.458,0.1455
193,0.503,3.455,0.1456
194,0.502,3.452,0.1454
195,0.502,3.442,0.1458
196,0.501,3.44,0.1456
197,0.501,3.436,0.1458
198,0.5,3.432,0.1457
199,0.5,3.432,0.1457
200,0.5,3.428,0.1459
