no.,acc,apl,small_worldness
74,0.557,4.023,0.1385
75,0.557,4.022,0.1385
76,0.556,4.014,0.1385
77,0.556,4.0,0.139
78,0.556,3.982,0.1396
79,0.555,3.976,0.1396
80,0.555,3.968,0.1399
81,0.554,3.965,0.1397
82,0.554,3.958,0.14
83,0.553,3.94,0.1404
84,0.553,3.93,0.1407
85,0.553,3.924,0.1409
86,0.552,3.92,0.1408
87,0.551,3.913,0.1408
88,0.551,3.91,0.1409
89,0.551,3.898,0.1414
90,0.551,3.892,0.1416
91,0.55,3.878,0.1418
92,0.549,3.874,0.1417
93,0.549,3.867,0.142
94,0.548,3.859,0.142
95,0.548,3.852,0.1423
96,0.548,3.844,0.1426
97,0.547,3.839,0.1425
98,0.546,3.836,0.1423
99,0.546,3.831,0.1425
100,0.546,3.819,0.143
101,0.545,3.809,0.1431
102,0.545,3.799,0.1435
103,0.545,3.795,0.1436
104,0.544,3.79,0.1435
105,0.544,3.787,0.1436
106,0.544,3.786,0.1437
107,0.544,3.78,0.1439
108,0.543,3.776,0.1438
109,0.543,3.772,0.144
110,0.542,3.764,0.144
111,0.541,3.759,0.1439
112,0.541,3.754,0.1441
113,0.54,3.749,0.144
114,0.54,3.745,0.1442
115,0.539,3.739,0.1442
116,0.539,3.734,0.1443
117,0.538,3.731,0.1442
118,0.538,3.727,0.1444
119,0.537,3.726,0.1441
120,0.537,3.718,0.1444
121,0.537,3.716,0.1445
122,0.536,3.714,0.1443
123,0.536,3.709,0.1445
124,0.535,3.702,0.1445
125,0.535,3.696,0.1448
126,0.534,3.695,0.1445
127,0.534,3.69,0.1447
128,0.534,3.685,0.1449
129,0.533,3.681,0.1448
130,0.533,3.676,0.145
131,0.532,3.671,0.1449
132,0.532,3.669,0.145
133,0.532,3.658,0.1454
134,0.532,3.658,0.1454
135,0.531,3.654,0.1453
136,0.53,3.646,0.1454
137,0.53,3.643,0.1455
138,0.529,3.636,0.1455
139,0.529,3.635,0.1455
140,0.529,3.63,0.1457
141,0.528,3.627,0.1456
142,0.528,3.623,0.1457
143,0.527,3.621,0.1455
144,0.527,3.612,0.1459
145,0.527,3.606,0.1461
146,0.526,3.602,0.146
147,0.526,3.599,0.1462
148,0.525,3.595,0.146
149,0.525,3.591,0.1462
150,0.525,3.584,0.1465
151,0.524,3.581,0.1463
152,0.524,3.577,0.1465
153,0.523,3.575,0.1463
154,0.523,3.572,0.1464
155,0.523,3.568,0.1466
156,0.522,3.564,0.1465
157,0.522,3.561,0.1466
158,0.521,3.559,0.1464
159,0.521,3.555,0.1466
160,0.521,3.55,0.1468
161,0.52,3.546,0.1466
162,0.52,3.54,0.1469
163,0.52,3.536,0.1471
164,0.519,3.533,0.1469
165,0.519,3.527,0.1472
166,0.519,3.524,0.1473
167,0.518,3.52,0.1472
168,0.518,3.515,0.1474
169,0.517,3.514,0.1471
170,0.516,3.511,0.147
171,0.516,3.506,0.1472
172,0.515,3.502,0.1471
173,0.515,3.496,0.1473
174,0.514,3.494,0.1471
175,0.514,3.491,0.1472
176,0.513,3.49,0.147
177,0.513,3.485,0.1472
178,0.512,3.482,0.147
179,0.512,3.482,0.147
180,0.512,3.476,0.1473
181,0.512,3.472,0.1475
182,0.511,3.47,0.1473
183,0.511,3.467,0.1474
184,0.51,3.462,0.1473
185,0.51,3.46,0.1474
186,0.509,3.457,0.1472
187,0.509,3.455,0.1473
188,0.508,3.453,0.1471
189,0.508,3.45,0.1472
190,0.508,3.448,0.1473
191,0.507,3.447,0.1471
192,0.507,3.439,0.1474
193,0.507,3.438,0.1475
194,0.506,3.432,0.1474
195,0.505,3.425,0.1474
196,0.505,3.422,0.1476
197,0.505,3.419,0.1477
198,0.504,3.417,0.1475
199,0.504,3.415,0.1476
200,0.503,3.411,0.1475
201,0.503,3.408,0.1476
202,0.503,3.407,0.1476
