no.,acc,apl,small_worldness
173,0.514,3.506,0.1466
174,0.514,3.503,0.1467
175,0.514,3.493,0.1472
176,0.513,3.492,0.1469
177,0.512,3.488,0.1468
178,0.512,3.483,0.147
179,0.511,3.479,0.1469
180,0.51,3.475,0.1468
181,0.51,3.473,0.1468
182,0.51,3.472,0.1469
183,0.509,3.471,0.1466
184,0.509,3.47,0.1467
185,0.509,3.468,0.1468
186,0.508,3.466,0.1466
187,0.508,3.465,0.1466
188,0.507,3.46,0.1465
189,0.507,3.459,0.1466
190,0.506,3.456,0.1464
191,0.506,3.453,0.1465
192,0.505,3.451,0.1463
193,0.505,3.448,0.1465
194,0.505,3.447,0.1465
195,0.505,3.445,0.1466
196,0.504,3.441,0.1465
197,0.504,3.439,0.1466
198,0.503,3.436,0.1464
199,0.503,3.432,0.1466
200,0.502,3.428,0.1464
201,0.502,3.422,0.1467
