no.,acc,apl,small_worldness
151,0.574,3.185,0.1802
152,0.574,3.181,0.1804
153,0.574,3.176,0.1807
154,0.574,3.176,0.1807
155,0.574,3.176,0.1807
156,0.574,3.172,0.181
157,0.574,3.164,0.1814
158,0.574,3.16,0.1816
159,0.574,3.16,0.1816
160,0.574,3.155,0.1819
161,0.574,3.151,0.1822
162,0.574,3.146,0.1825
163,0.574,3.146,0.1825
164,0.574,3.142,0.1827
165,0.574,3.142,0.1827
166,0.574,3.134,0.1832
167,0.574,3.134,0.1832
168,0.574,3.13,0.1834
169,0.574,3.125,0.1837
170,0.574,3.125,0.1837
171,0.574,3.121,0.1839
172,0.574,3.117,0.1842
173,0.574,3.117,0.1842
174,0.574,3.117,0.1842
175,0.574,3.113,0.1844
176,0.574,3.108,0.1847
177,0.574,3.104,0.1849
178,0.574,3.099,0.1852
179,0.574,3.095,0.1855
180,0.574,3.09,0.1858
181,0.574,3.086,0.186
182,0.574,3.082,0.1862
183,0.575,3.077,0.1869
184,0.575,3.073,0.1871
185,0.575,3.069,0.1874
186,0.575,3.069,0.1874
187,0.575,3.065,0.1876
188,0.575,3.06,0.1879
189,0.575,3.06,0.1879
190,0.575,3.056,0.1882
191,0.575,3.056,0.1882
192,0.575,3.052,0.1884
193,0.575,3.052,0.1884
194,0.575,3.047,0.1887
195,0.575,3.043,0.189
196,0.575,3.043,0.189
197,0.575,3.043,0.189
198,0.575,3.039,0.1892
199,0.575,3.039,0.1892
200,0.575,3.03,0.1898
201,0.575,3.026,0.19
202,0.575,3.026,0.19
203,0.576,3.021,0.1907
204,0.576,3.021,0.1907
205,0.576,3.021,0.1907
206,0.576,3.021,0.1907
207,0.576,3.017,0.1909
208,0.576,3.017,0.1909
209,0.576,3.012,0.1912
210,0.576,3.008,0.1915
211,0.577,3.003,0.1921
212,0.577,2.999,0.1924
213,0.577,2.999,0.1924
214,0.577,2.995,0.1927
215,0.577,2.99,0.193
216,0.577,2.986,0.1932
217,0.577,2.986,0.1932
218,0.577,2.986,0.1932
219,0.577,2.981,0.1936
220,0.577,2.977,0.1938
221,0.577,2.972,0.1941
222,0.577,2.968,0.1944
223,0.578,2.964,0.195
224,0.578,2.964,0.195
225,0.578,2.959,0.1953
226,0.578,2.959,0.1953
227,0.578,2.955,0.1956
228,0.578,2.955,0.1956
229,0.578,2.955,0.1956
230,0.578,2.95,0.1959
231,0.578,2.946,0.1962
232,0.578,2.942,0.1965
233,0.578,2.942,0.1965
234,0.578,2.942,0.1965
235,0.578,2.938,0.1967
236,0.578,2.933,0.1971
237,0.578,2.933,0.1971
238,0.578,2.929,0.1973
239,0.578,2.924,0.1977
240,0.578,2.924,0.1977
241,0.579,2.92,0.1983
242,0.579,2.92,0.1983
243,0.579,2.92,0.1983
244,0.579,2.916,0.1986
245,0.579,2.911,0.1989
246,0.58,2.907,0.1995
247,0.58,2.902,0.1999
248,0.58,2.898,0.2001
249,0.58,2.894,0.2004
250,0.58,2.89,0.2007
251,0.58,2.89,0.2007
252,0.58,2.885,0.201
253,0.58,2.881,0.2013
254,0.58,2.881,0.2013
255,0.58,2.881,0.2013
256,0.58,2.876,0.2017
257,0.581,2.872,0.2023
258,0.581,2.868,0.2026
259,0.581,2.863,0.2029
260,0.581,2.859,0.2032
261,0.581,2.859,0.2032
262,0.582,2.854,0.2039
263,0.582,2.854,0.2039
264,0.582,2.854,0.2039
265,0.582,2.854,0.2039
266,0.582,2.854,0.2039
267,0.582,2.85,0.2042
