no.,acc,apl,small_worldness
184,0.505,3.437,0.1469
185,0.504,3.431,0.1469
186,0.504,3.428,0.147
187,0.504,3.423,0.1472
188,0.503,3.422,0.147
189,0.502,3.419,0.1468
190,0.502,3.416,0.147
191,0.502,3.414,0.147
192,0.501,3.412,0.1468
193,0.501,3.409,0.147
194,0.501,3.406,0.1471
195,0.5,3.403,0.1469
196,0.5,3.4,0.1471
197,0.5,3.398,0.1471
198,0.499,3.391,0.1472
199,0.499,3.389,0.1472
200,0.498,3.387,0.147
201,0.498,3.385,0.1471
