no.,acc,apl,small_worldness
146,0.526,3.561,0.1477
147,0.526,3.56,0.1478
148,0.525,3.558,0.1476
149,0.525,3.555,0.1477
150,0.525,3.553,0.1478
151,0.524,3.55,0.1476
152,0.524,3.544,0.1479
153,0.524,3.542,0.1479
154,0.523,3.537,0.1479
155,0.523,3.534,0.148
156,0.522,3.532,0.1478
157,0.521,3.528,0.1477
158,0.52,3.524,0.1476
159,0.52,3.52,0.1477
160,0.519,3.517,0.1476
161,0.519,3.515,0.1477
162,0.518,3.511,0.1475
163,0.518,3.509,0.1476
164,0.518,3.506,0.1477
165,0.517,3.503,0.1476
166,0.517,3.499,0.1478
167,0.517,3.494,0.148
168,0.516,3.493,0.1477
169,0.516,3.49,0.1479
170,0.516,3.485,0.1481
171,0.515,3.483,0.1479
172,0.515,3.481,0.1479
173,0.514,3.479,0.1477
174,0.514,3.473,0.148
175,0.514,3.469,0.1482
176,0.512,3.462,0.1479
177,0.512,3.461,0.1479
178,0.512,3.457,0.1481
179,0.511,3.451,0.1481
180,0.511,3.449,0.1482
181,0.511,3.446,0.1483
182,0.51,3.441,0.1482
183,0.51,3.437,0.1484
184,0.509,3.435,0.1482
185,0.509,3.432,0.1483
186,0.508,3.43,0.1481
187,0.508,3.427,0.1482
188,0.508,3.426,0.1483
189,0.507,3.424,0.1481
190,0.507,3.421,0.1482
191,0.507,3.418,0.1483
192,0.506,3.411,0.1483
193,0.506,3.409,0.1484
194,0.505,3.407,0.1482
195,0.505,3.405,0.1483
196,0.504,3.402,0.1481
197,0.504,3.399,0.1483
198,0.504,3.397,0.1484
199,0.503,3.392,0.1483
200,0.503,3.39,0.1484
