no.,acc,apl,small_worldness
76,0.557,3.997,0.1394
77,0.556,3.991,0.1393
78,0.556,3.982,0.1396
79,0.555,3.96,0.1402
80,0.555,3.957,0.1403
81,0.553,3.954,0.1399
82,0.553,3.946,0.1401
83,0.553,3.931,0.1407
84,0.552,3.923,0.1407
85,0.551,3.918,0.1406
86,0.551,3.911,0.1409
87,0.55,3.906,0.1408
88,0.55,3.895,0.1412
89,0.549,3.892,0.1411
90,0.548,3.885,0.1411
91,0.548,3.879,0.1413
92,0.547,3.875,0.1412
93,0.547,3.859,0.1417
94,0.546,3.851,0.1418
95,0.546,3.842,0.1421
96,0.545,3.835,0.1421
97,0.545,3.829,0.1423
98,0.545,3.816,0.1428
99,0.544,3.813,0.1427
100,0.544,3.808,0.1429
101,0.543,3.804,0.1427
102,0.542,3.797,0.1427
103,0.542,3.791,0.143
104,0.541,3.787,0.1429
105,0.541,3.778,0.1432
106,0.54,3.774,0.1431
107,0.54,3.769,0.1433
108,0.54,3.758,0.1437
109,0.539,3.747,0.1438
110,0.539,3.741,0.1441
111,0.538,3.734,0.1441
112,0.538,3.733,0.1441
113,0.538,3.723,0.1445
114,0.537,3.718,0.1444
115,0.536,3.711,0.1444
116,0.536,3.701,0.1448
117,0.536,3.698,0.1449
118,0.535,3.696,0.1448
119,0.535,3.692,0.1449
120,0.534,3.688,0.1448
121,0.534,3.685,0.1449
122,0.533,3.681,0.1448
123,0.533,3.674,0.1451
124,0.532,3.668,0.145
125,0.531,3.665,0.1449
126,0.531,3.66,0.1451
127,0.531,3.655,0.1453
128,0.53,3.654,0.145
129,0.529,3.648,0.145
130,0.529,3.647,0.1451
131,0.529,3.641,0.1453
132,0.528,3.638,0.1451
133,0.528,3.633,0.1453
134,0.527,3.63,0.1452
135,0.527,3.626,0.1453
136,0.526,3.624,0.1451
137,0.525,3.618,0.1451
138,0.525,3.612,0.1453
139,0.524,3.606,0.1453
140,0.524,3.604,0.1454
141,0.523,3.6,0.1453
142,0.523,3.593,0.1456
143,0.523,3.585,0.1459
144,0.522,3.581,0.1458
145,0.522,3.577,0.1459
146,0.522,3.573,0.1461
147,0.521,3.571,0.1459
148,0.521,3.568,0.146
149,0.52,3.564,0.1459
150,0.52,3.562,0.146
151,0.519,3.555,0.146
152,0.519,3.552,0.1461
153,0.518,3.551,0.1459
154,0.518,3.549,0.146
155,0.517,3.543,0.1459
156,0.517,3.538,0.1461
157,0.517,3.537,0.1462
158,0.516,3.535,0.146
159,0.516,3.533,0.1461
160,0.515,3.528,0.146
161,0.515,3.52,0.1463
162,0.514,3.518,0.1461
163,0.514,3.513,0.1463
164,0.513,3.508,0.1462
165,0.513,3.504,0.1464
166,0.513,3.498,0.1467
167,0.512,3.493,0.1466
168,0.512,3.489,0.1467
169,0.512,3.486,0.1469
170,0.511,3.485,0.1466
171,0.511,3.482,0.1468
172,0.51,3.476,0.1467
173,0.51,3.473,0.1468
174,0.509,3.47,0.1467
175,0.509,3.468,0.1468
176,0.508,3.463,0.1467
177,0.508,3.461,0.1468
178,0.508,3.458,0.1469
179,0.507,3.453,0.1468
180,0.507,3.447,0.1471
181,0.507,3.442,0.1473
182,0.506,3.439,0.1471
183,0.506,3.437,0.1472
184,0.505,3.435,0.147
185,0.505,3.433,0.1471
186,0.505,3.428,0.1473
187,0.504,3.423,0.1472
188,0.504,3.422,0.1473
189,0.504,3.42,0.1474
190,0.503,3.418,0.1472
191,0.503,3.416,0.1472
192,0.503,3.413,0.1474
193,0.502,3.411,0.1472
194,0.502,3.41,0.1472
195,0.502,3.407,0.1473
196,0.501,3.404,0.1472
197,0.501,3.403,0.1472
198,0.5,3.4,0.1471
199,0.5,3.398,0.1471
200,0.5,3.398,0.1471
