no.,acc,apl,small_worldness
72,0.556,4.405,0.1262
73,0.555,4.393,0.1263
74,0.555,4.372,0.1269
75,0.555,4.354,0.1275
76,0.554,4.344,0.1275
77,0.554,4.328,0.128
78,0.553,4.315,0.1282
79,0.553,4.296,0.1287
80,0.552,4.291,0.1286
81,0.552,4.287,0.1288
82,0.551,4.279,0.1288
83,0.551,4.274,0.1289
84,0.55,4.246,0.1295
85,0.55,4.236,0.1298
86,0.549,4.235,0.1296
87,0.549,4.221,0.1301
88,0.548,4.216,0.13
89,0.548,4.213,0.1301
90,0.547,4.206,0.1301
91,0.547,4.191,0.1305
92,0.546,4.182,0.1306
93,0.546,4.174,0.1308
94,0.545,4.155,0.1312
95,0.544,4.151,0.1311
96,0.544,4.142,0.1313
97,0.544,4.129,0.1318
98,0.543,4.119,0.1318
99,0.543,4.116,0.1319
100,0.542,4.103,0.1321
101,0.542,4.095,0.1324
102,0.541,4.091,0.1322
103,0.541,4.083,0.1325
104,0.54,4.079,0.1324
105,0.539,4.075,0.1323
106,0.539,4.068,0.1325
107,0.539,4.063,0.1327
108,0.538,4.052,0.1328
109,0.538,4.038,0.1332
110,0.537,4.032,0.1332
111,0.536,4.028,0.1331
112,0.536,4.016,0.1335
113,0.535,4.012,0.1333
114,0.535,4.001,0.1337
115,0.535,3.996,0.1339
116,0.534,3.989,0.1339
117,0.534,3.983,0.1341
118,0.533,3.979,0.134
119,0.533,3.977,0.134
120,0.533,3.974,0.1341
121,0.532,3.969,0.134
122,0.532,3.966,0.1341
123,0.532,3.962,0.1343
124,0.531,3.959,0.1341
125,0.531,3.949,0.1345
126,0.531,3.945,0.1346
127,0.53,3.939,0.1346
128,0.53,3.936,0.1347
129,0.529,3.932,0.1345
130,0.529,3.93,0.1346
131,0.529,3.929,0.1346
132,0.528,3.926,0.1345
133,0.528,3.914,0.1349
134,0.527,3.908,0.1349
135,0.527,3.903,0.135
136,0.527,3.895,0.1353
137,0.526,3.894,0.1351
138,0.526,3.888,0.1353
139,0.525,3.886,0.1351
140,0.525,3.885,0.1351
141,0.525,3.88,0.1353
142,0.524,3.87,0.1354
143,0.524,3.86,0.1358
144,0.523,3.852,0.1358
145,0.523,3.843,0.1361
146,0.523,3.839,0.1362
147,0.522,3.836,0.1361
148,0.522,3.829,0.1363
149,0.522,3.825,0.1365
150,0.521,3.816,0.1365
151,0.521,3.811,0.1367
152,0.521,3.807,0.1369
153,0.52,3.804,0.1367
154,0.52,3.798,0.1369
155,0.519,3.793,0.1368
156,0.519,3.792,0.1369
157,0.519,3.79,0.1369
158,0.518,3.786,0.1368
159,0.518,3.784,0.1369
160,0.518,3.783,0.1369
161,0.517,3.78,0.1368
162,0.517,3.777,0.1369
163,0.516,3.776,0.1367
164,0.516,3.773,0.1368
165,0.515,3.766,0.1367
166,0.515,3.759,0.137
167,0.514,3.753,0.137
168,0.514,3.749,0.1371
169,0.514,3.741,0.1374
170,0.513,3.74,0.1372
171,0.513,3.739,0.1372
172,0.513,3.731,0.1375
173,0.512,3.726,0.1374
174,0.512,3.725,0.1374
175,0.512,3.718,0.1377
176,0.512,3.716,0.1378
177,0.511,3.715,0.1376
178,0.511,3.708,0.1378
179,0.51,3.706,0.1376
180,0.51,3.704,0.1377
181,0.51,3.703,0.1377
182,0.509,3.702,0.1375
183,0.509,3.699,0.1376
184,0.508,3.696,0.1374
185,0.508,3.691,0.1376
186,0.508,3.689,0.1377
187,0.507,3.685,0.1376
188,0.507,3.681,0.1377
189,0.506,3.676,0.1376
190,0.506,3.672,0.1378
191,0.505,3.668,0.1377
192,0.505,3.659,0.138
193,0.504,3.656,0.1379
194,0.504,3.655,0.1379
195,0.504,3.653,0.138
196,0.503,3.652,0.1377
197,0.503,3.647,0.1379
198,0.502,3.646,0.1377
199,0.502,3.645,0.1377
200,0.502,3.643,0.1378
