no.,acc,apl,small_worldness
134,0.527,3.852,0.1368
135,0.527,3.85,0.1369
136,0.526,3.84,0.137
137,0.526,3.83,0.1373
138,0.526,3.824,0.1376
139,0.525,3.816,0.1376
140,0.525,3.802,0.1381
141,0.525,3.787,0.1386
142,0.524,3.782,0.1386
143,0.524,3.781,0.1386
144,0.524,3.779,0.1387
145,0.523,3.776,0.1385
146,0.523,3.772,0.1387
147,0.522,3.767,0.1386
148,0.522,3.758,0.1389
149,0.522,3.755,0.139
150,0.521,3.751,0.1389
151,0.521,3.738,0.1394
152,0.52,3.736,0.1392
153,0.52,3.73,0.1394
154,0.52,3.721,0.1397
155,0.519,3.72,0.1395
156,0.519,3.715,0.1397
157,0.519,3.71,0.1399
158,0.518,3.709,0.1397
159,0.517,3.706,0.1395
160,0.517,3.702,0.1397
161,0.517,3.695,0.1399
162,0.517,3.692,0.14
163,0.516,3.685,0.14
164,0.516,3.684,0.1401
165,0.516,3.676,0.1404
166,0.515,3.671,0.1403
167,0.515,3.665,0.1405
168,0.515,3.657,0.1408
169,0.514,3.656,0.1406
170,0.514,3.651,0.1408
171,0.513,3.65,0.1405
172,0.513,3.646,0.1407
173,0.513,3.642,0.1409
174,0.512,3.64,0.1407
175,0.512,3.638,0.1407
176,0.511,3.635,0.1406
177,0.511,3.63,0.1408
178,0.511,3.629,0.1408
179,0.51,3.625,0.1407
180,0.51,3.623,0.1408
181,0.509,3.616,0.1408
182,0.509,3.613,0.1409
183,0.509,3.611,0.141
184,0.508,3.609,0.1408
185,0.507,3.604,0.1407
186,0.507,3.603,0.1407
187,0.506,3.601,0.1405
188,0.506,3.599,0.1406
189,0.506,3.594,0.1408
190,0.505,3.591,0.1406
191,0.504,3.588,0.1405
192,0.504,3.586,0.1405
193,0.504,3.584,0.1406
194,0.503,3.583,0.1404
195,0.503,3.579,0.1405
196,0.503,3.575,0.1407
197,0.502,3.573,0.1405
198,0.502,3.57,0.1406
199,0.501,3.568,0.1404
200,0.501,3.566,0.1405
