no.,acc,apl,small_worldness
146,0.523,3.802,0.1376
147,0.523,3.801,0.1376
148,0.522,3.799,0.1374
149,0.522,3.796,0.1375
150,0.521,3.782,0.1378
151,0.521,3.781,0.1378
152,0.52,3.77,0.1379
153,0.52,3.768,0.138
154,0.52,3.762,0.1382
155,0.519,3.76,0.138
156,0.519,3.755,0.1382
157,0.519,3.75,0.1384
158,0.518,3.745,0.1383
159,0.518,3.739,0.1385
160,0.518,3.737,0.1386
161,0.517,3.727,0.1387
162,0.517,3.725,0.1388
163,0.516,3.719,0.1387
164,0.516,3.715,0.1389
165,0.515,3.711,0.1388
166,0.515,3.71,0.1388
167,0.514,3.707,0.1387
168,0.514,3.706,0.1387
169,0.514,3.702,0.1388
170,0.514,3.696,0.1391
171,0.513,3.695,0.1388
172,0.513,3.692,0.1389
173,0.512,3.69,0.1388
174,0.512,3.688,0.1388
175,0.512,3.686,0.1389
176,0.511,3.682,0.1388
177,0.511,3.678,0.1389
178,0.51,3.674,0.1388
179,0.51,3.674,0.1388
180,0.509,3.658,0.1391
181,0.509,3.656,0.1392
182,0.508,3.651,0.1391
183,0.508,3.65,0.1392
184,0.508,3.65,0.1392
185,0.507,3.648,0.139
186,0.507,3.646,0.1391
187,0.507,3.641,0.1392
188,0.506,3.638,0.1391
189,0.506,3.634,0.1392
190,0.506,3.632,0.1393
191,0.505,3.631,0.1391
192,0.505,3.628,0.1392
193,0.505,3.625,0.1393
194,0.504,3.623,0.1391
195,0.504,3.621,0.1392
196,0.504,3.617,0.1393
197,0.503,3.615,0.1391
198,0.503,3.612,0.1393
199,0.502,3.611,0.139
200,0.502,3.609,0.1391
