no.,acc,apl,small_worldness
97,0.546,4.13,0.1322
98,0.545,4.116,0.1324
99,0.545,4.109,0.1326
100,0.545,4.096,0.1331
101,0.544,4.091,0.133
102,0.543,4.082,0.133
103,0.543,4.08,0.1331
104,0.542,4.078,0.1329
105,0.541,4.075,0.1328
106,0.541,4.068,0.133
107,0.541,4.059,0.1333
108,0.54,4.051,0.1333
109,0.54,4.049,0.1334
110,0.539,4.047,0.1332
111,0.539,4.033,0.1336
112,0.538,4.027,0.1336
113,0.538,4.021,0.1338
114,0.538,4.017,0.1339
115,0.537,4.015,0.1337
116,0.537,4.012,0.1338
117,0.536,3.995,0.1342
118,0.536,3.993,0.1342
119,0.536,3.991,0.1343
120,0.535,3.988,0.1342
121,0.535,3.984,0.1343
122,0.534,3.981,0.1341
123,0.534,3.978,0.1342
124,0.534,3.973,0.1344
125,0.533,3.964,0.1345
126,0.533,3.958,0.1347
127,0.533,3.95,0.1349
128,0.532,3.946,0.1348
129,0.532,3.944,0.1349
130,0.531,3.942,0.1347
131,0.531,3.94,0.1348
132,0.53,3.935,0.1347
133,0.53,3.931,0.1348
134,0.53,3.929,0.1349
135,0.529,3.923,0.1348
136,0.528,3.92,0.1347
137,0.528,3.918,0.1348
138,0.528,3.917,0.1348
139,0.527,3.913,0.1347
140,0.526,3.912,0.1345
141,0.526,3.909,0.1346
142,0.526,3.899,0.1349
143,0.525,3.897,0.1347
144,0.525,3.888,0.135
145,0.524,3.882,0.135
146,0.524,3.878,0.1351
147,0.523,3.869,0.1352
148,0.523,3.86,0.1355
149,0.523,3.85,0.1358
150,0.522,3.848,0.1357
151,0.522,3.844,0.1358
152,0.521,3.839,0.1357
153,0.521,3.835,0.1359
154,0.521,3.831,0.136
155,0.52,3.828,0.1358
156,0.52,3.824,0.136
157,0.519,3.813,0.1361
158,0.519,3.81,0.1362
159,0.519,3.805,0.1364
160,0.518,3.794,0.1365
161,0.518,3.789,0.1367
162,0.517,3.785,0.1366
163,0.517,3.778,0.1368
164,0.517,3.775,0.137
165,0.516,3.771,0.1368
166,0.516,3.769,0.1369
167,0.516,3.765,0.1371
168,0.515,3.764,0.1368
169,0.515,3.763,0.1369
170,0.515,3.756,0.1371
171,0.515,3.75,0.1373
172,0.514,3.744,0.1373
173,0.513,3.74,0.1372
174,0.513,3.74,0.1372
175,0.513,3.736,0.1373
176,0.512,3.733,0.1372
177,0.512,3.728,0.1373
178,0.512,3.726,0.1374
179,0.511,3.724,0.1372
180,0.511,3.719,0.1374
181,0.511,3.714,0.1376
182,0.51,3.706,0.1376
183,0.51,3.7,0.1378
184,0.509,3.699,0.1376
185,0.509,3.695,0.1378
186,0.509,3.69,0.1379
187,0.508,3.689,0.1377
188,0.508,3.684,0.1379
189,0.508,3.681,0.138
190,0.507,3.67,0.1381
191,0.507,3.668,0.1382
192,0.506,3.662,0.1382
193,0.506,3.659,0.1383
194,0.506,3.657,0.1384
195,0.505,3.655,0.1382
196,0.505,3.653,0.1382
197,0.504,3.647,0.1382
198,0.504,3.646,0.1382
199,0.504,3.643,0.1383
200,0.503,3.641,0.1381
