no.,acc,apl,small_worldness
95,0.547,4.115,0.1329
96,0.547,4.11,0.1331
97,0.546,4.098,0.1332
98,0.546,4.086,0.1336
99,0.545,4.079,0.1336
100,0.545,4.076,0.1337
101,0.545,4.071,0.1339
102,0.544,4.061,0.134
103,0.544,4.049,0.1344
104,0.543,4.044,0.1343
105,0.542,4.031,0.1345
106,0.542,4.023,0.1347
107,0.542,4.014,0.135
108,0.541,4.013,0.1348
109,0.54,4.01,0.1347
110,0.54,4.005,0.1348
111,0.539,3.996,0.1349
112,0.539,3.988,0.1352
113,0.539,3.985,0.1353
114,0.538,3.982,0.1351
115,0.538,3.975,0.1353
116,0.537,3.973,0.1352
117,0.537,3.968,0.1353
118,0.537,3.963,0.1355
119,0.536,3.96,0.1354
120,0.536,3.956,0.1355
121,0.536,3.952,0.1356
122,0.535,3.947,0.1355
123,0.535,3.939,0.1358
124,0.534,3.936,0.1357
125,0.534,3.933,0.1358
126,0.534,3.931,0.1358
127,0.534,3.926,0.136
128,0.533,3.923,0.1359
129,0.532,3.921,0.1357
130,0.532,3.916,0.1359
131,0.532,3.909,0.1361
132,0.531,3.899,0.1362
133,0.531,3.898,0.1362
134,0.531,3.885,0.1367
135,0.53,3.883,0.1365
136,0.53,3.879,0.1366
137,0.53,3.873,0.1368
138,0.529,3.87,0.1367
139,0.529,3.866,0.1368
140,0.528,3.861,0.1368
141,0.528,3.861,0.1368
142,0.528,3.848,0.1372
143,0.527,3.847,0.137
144,0.527,3.843,0.1371
145,0.526,3.841,0.1369
146,0.525,3.838,0.1368
147,0.524,3.837,0.1366
148,0.524,3.835,0.1366
149,0.524,3.832,0.1367
150,0.523,3.83,0.1366
151,0.523,3.826,0.1367
152,0.522,3.823,0.1365
153,0.522,3.814,0.1369
154,0.521,3.809,0.1368
155,0.521,3.804,0.137
156,0.521,3.798,0.1372
157,0.52,3.793,0.1371
158,0.52,3.781,0.1375
159,0.519,3.774,0.1375
160,0.519,3.771,0.1376
161,0.519,3.764,0.1379
162,0.518,3.76,0.1378
163,0.518,3.756,0.1379
164,0.518,3.751,0.1381
165,0.517,3.748,0.1379
166,0.517,3.745,0.1381
167,0.516,3.741,0.1379
168,0.516,3.739,0.138
169,0.516,3.737,0.1381
170,0.515,3.734,0.1379
171,0.515,3.729,0.1381
172,0.514,3.728,0.1379
173,0.514,3.72,0.1382
174,0.513,3.715,0.1381
175,0.513,3.711,0.1382
176,0.513,3.71,0.1383
177,0.512,3.709,0.138
178,0.512,3.706,0.1382
179,0.512,3.703,0.1383
180,0.511,3.701,0.1381
181,0.511,3.698,0.1382
182,0.51,3.692,0.1381
183,0.51,3.691,0.1382
184,0.51,3.691,0.1382
185,0.51,3.682,0.1385
186,0.509,3.678,0.1384
187,0.509,3.676,0.1385
188,0.508,3.672,0.1383
189,0.507,3.666,0.1383
190,0.507,3.665,0.1383
191,0.507,3.664,0.1384
192,0.506,3.66,0.1383
193,0.506,3.658,0.1383
194,0.506,3.654,0.1385
195,0.505,3.652,0.1383
196,0.505,3.649,0.1384
197,0.505,3.645,0.1385
198,0.504,3.641,0.1384
199,0.504,3.639,0.1385
200,0.504,3.634,0.1387
